# Study: LKA_Haptics | Participant: 5 | Condition: HapticsAdaptiveCC | Init: 20260128_110507 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskPressed 
101,6806;316,6975;11,9000;-2,5979;0,6686;0,0000;1,0000;0,0000;0,4476;0,0000;0,8357;-2,0000;-4,6000;1;0,0000;0,0000;0;0;1;4;0
101,6945;316,6822;11,9000;-2,4747;0,6667;0,0000;1,0000;0,0000;0,4445;0,0000;0,8334;-2,0800;-4,5500;1;0,0000;0,0000;0;0;1;4;0
101,7084;316,6822;11,9000;-2,3734;0,6648;0,0000;1,0000;0,0000;0,4413;0,0000;0,8310;-2,1500;-4,5200;1;0,0000;0,0000;0;0;1;4;0
101,7223;316,6822;11,9000;-2,2920;0,6628;0,0000;1,0000;0,0000;0,4380;0,0000;0,8285;-2,2200;-4,5100;1;0,0000;0,0000;0;0;1;4;0
101,7361;316,6822;11,9000;-2,2042;0,6609;0,0000;1,0000;0,0000;0,4348;0,0000;0,8261;-2,2900;-4,4900;1;0,0000;0,0000;0;0;1;4;0
101,7500;316,6822;11,9000;-2,1477;0,6589;0,0000;1,0000;0,0000;0,4314;0,0000;0,8236;-2,3500;-4,5000;1;0,0000;0,0000;0;0;1;4;0
101,7639;316,4224;11,9000;-2,1201;0,6568;0,0000;1,0000;0,0000;0,4281;0,0000;0,8211;-2,4200;-4,5400;1;0,0000;0,0000;0;0;1;4;0
101,7778;316,3766;11,9000;-2,0743;0,6548;0,0000;1,0000;0,0000;0,4246;0,0000;0,8185;-2,4800;-4,5500;1;0,0000;0,0000;0;0;1;4;0
101,7917;316,3307;11,9000;-2,0645;0,6527;0,0000;1,0000;0,0000;0,4212;0,0000;0,8159;-2,5400;-4,6100;1;0,0000;0,0000;0;0;1;4;0
101,8056;316,2849;11,9000;-2,0242;0,6506;0,0000;1,0000;0,0000;0,4176;0,0000;0,8132;-2,6000;-4,6300;1;0,0000;0,0000;0;0;1;4;0
101,8195;316,2391;11,9000;-2,0165;0,6484;0,0000;1,0000;0,0000;0,4140;0,0000;0,8105;-2,6600;-4,6800;1;0,0000;0,0000;0;0;1;4;0
101,8334;316,2273;11,9000;-1,9996;0,6462;0,0000;1,0000;0,0000;0,4104;0,0000;0,8078;-2,7200;-4,7200;1;0,0000;0,0000;0;0;1;4;0
101,8473;316,2273;11,9000;-1,9863;0,6440;0,0000;1,0000;0,0000;0,4067;0,0000;0,8050;-2,7800;-4,7700;1;0,0000;0,0000;0;0;1;4;0
101,8611;316,2273;11,9000;-1,9866;0,6417;0,0000;1,0000;0,0000;0,4029;0,0000;0,8022;-2,8500;-4,8300;1;0,0000;0,0000;0;0;1;4;0
101,8750;316,2273;11,9000;-2,0179;0,6394;0,0000;1,0000;0,0000;0,3990;0,0000;0,7992;-2,9100;-4,9300;1;0,0000;0,0000;0;0;1;4;0
101,8889;316,2273;11,7000;-2,0494;0,6370;0,0000;1,0000;0,0000;0,3950;0,0000;0,7963;-2,9700;-5,0200;1;0,0000;0,0000;0;0;1;4;0
101,9028;315,9649;11,7000;-2,0749;0,6347;0,0000;1,0000;0,0000;0,3911;0,0000;0,7933;-3,0300;-5,1100;1;0,0000;0,0000;0;0;1;4;0
101,9167;315,9199;11,7000;-2,1053;0,6322;0,0000;1,0000;0,0000;0,3871;0,0000;0,7903;-3,0900;-5,2000;1;0,0000;0,0000;0;0;1;4;0
101,9306;315,8748;11,7000;-2,1409;0,6298;0,0000;1,0000;0,0000;0,3830;0,0000;0,7872;-3,1600;-5,3000;1;0,0000;0,0000;0;0;1;4;0
101,9445;315,8298;11,7000;-2,1774;0,6273;0,0000;1,0000;0,0000;0,3788;0,0000;0,7841;-3,2200;-5,4000;1;0,0000;0,0000;0;0;1;4;0
101,9584;315,7848;11,7000;-2,1920;0,6247;0,0000;1,0000;0,0000;0,3745;0,0000;0,7809;-3,2900;-5,4800;1;0,0000;0,0000;0;0;1;4;0
101,9723;315,7715;11,7000;-2,1975;0,6221;0,0000;1,0000;0,0000;0,3702;0,0000;0,7776;-3,3500;-5,5500;1;0,0000;0,0000;0;0;1;4;0
101,9861;315,7715;11,7000;-2,1996;0,6195;0,0000;1,0000;0,0000;0,3658;0,0000;0,7743;-3,4200;-5,6200;1;0,0000;0,0000;0;0;1;4;0
102,0000;315,7715;11,7000;-2,1998;0,6168;0,0000;1,0000;0,0000;0,3613;0,0000;0,7710;-3,4900;-5,6900;1;0,0000;0,0000;0;0;1;4;0
102,0139;315,7715;11,7000;-2,1989;0,6141;0,0000;1,0000;0,0000;0,3568;0,0000;0,7676;-3,5500;-5,7500;1;0,0000;0,0000;0;0;1;4;0
102,0278;315,7715;11,7000;-2,2291;0,6113;0,0000;1,0000;0,0000;0,3522;0,0000;0,7641;-3,6200;-5,8500;1;0,0000;0,0000;0;0;1;4;0
102,0417;315,5146;11,7000;-2,2212;0,6085;0,0000;1,0000;0,0000;0,3475;0,0000;0,7606;-3,6800;-5,9100;1;0,0000;0,0000;0;0;1;4;0
102,0556;315,4696;11,7000;-2,2412;0,6056;0,0000;1,0000;0,0000;0,3427;0,0000;0,7570;-3,7500;-5,9900;1;0,0000;0,0000;0;0;1;4;0
102,0695;315,4246;11,7000;-2,2342;0,6027;0,0000;1,0000;0,0000;0,3378;0,0000;0,7534;-3,8200;-6,0500;1;0,0000;0,0000;0;0;1;4;0
