# Study: LKA_Haptics | Participant: 5 | Condition: BaselineCW | Init: 20260128_102849 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskPressed
0,8611;279,4106;5,5000;-0,8291;-0,0069;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0086;-0,5900;-1,4200;1;0,0001;0,0000;0;1;1;0;0
0,8750;279,4318;5,5000;-0,8682;-0,0072;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0090;-0,6000;-1,4700;1;0,0001;0,0000;0;1;1;0;0
0,8889;279,4530;5,5000;-0,9204;-0,0075;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0094;-0,6100;-1,5300;1;0,0001;0,0000;0;1;1;0;0
0,9028;279,4742;5,5000;-0,9736;-0,0078;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0097;-0,6200;-1,6000;1;0,0001;0,0000;0;1;1;0;0
0,9167;279,4954;5,5000;-1,0214;-0,0081;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0101;-0,6400;-1,6600;1;0,0001;0,0000;0;1;1;0;0
0,9306;279,5167;5,5000;-1,0471;-0,0084;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0105;-0,6500;-1,7000;1;0,0001;0,0000;0;1;1;0;0
0,9445;279,5379;5,5000;-1,0741;-0,0087;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0109;-0,6700;-1,7400;1;0,0001;0,0000;0;1;1;0;0
0,9583;279,7672;5,5000;-1,1005;-0,0091;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0113;-0,6800;-1,7800;1;0,0000;0,0000;0;1;1;0;0
0,9722;279,7672;5,5000;-1,1189;-0,0094;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0117;-0,7000;-1,8200;1;0,0000;0,0000;0;1;1;0;0
0,9861;279,7672;5,5000;-1,1199;-0,0097;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0122;-0,7100;-1,8300;1;0,0000;0,0000;0;1;1;0;0
1,0000;279,7672;5,5000;-1,1054;-0,0101;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0126;-0,7300;-1,8300;1;0,0000;0,0000;0;1;1;1;0
1,0139;279,7672;5,5000;-1,0570;-0,0104;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0130;-0,7400;-1,8000;1;0,0000;0,0000;0;1;1;1;0
1,0278;279,7672;4,7000;-0,9708;-0,0108;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0135;-0,7500;-1,7300;1;0,0000;0,0000;0;1;1;1;0
1,0417;279,7672;4,7000;-0,8548;-0,0111;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0138;-0,7600;-1,6200;1;0,0000;0,0000;0;1;1;1;0
1,0556;279,7672;4,7000;-0,7582;-0,0113;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0142;-0,7700;-1,5300;1;0,0000;0,0000;0;1;1;1;0
1,0695;279,7672;4,7000;-0,6655;-0,0116;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0145;-0,7800;-1,4500;1;0,0000;0,0000;0;1;1;1;0
1,0833;279,7672;4,7000;-0,5300;-0,0119;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0148;-0,7900;-1,3200;1;0,0000;0,0000;0;1;1;1;0
1,0972;279,7672;4,7000;-0,3436;-0,0121;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0151;-0,7900;-1,1300;1;0,0000;0,0000;0;1;1;1;0
1,1111;279,7739;4,7000;-0,1574;-0,0123;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0154;-0,7900;-0,9500;1;0,0000;0,0000;0;1;1;1;0
1,1250;279,7921;4,7000;0,0047;-0,0125;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0157;-0,7900;-0,7900;1;0,0000;0,0000;0;1;1;1;0
1,1389;279,8102;4,7000;0,1550;-0,0127;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0159;-0,7900;-0,6300;1;0,0000;0,0000;0;1;1;1;0
1,1528;279,8283;4,7000;0,2883;-0,0129;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0161;-0,7800;-0,5000;1;0,0000;0,0000;0;1;1;1;0
1,1667;279,8465;4,7000;0,4817;-0,0130;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0163;-0,7800;-0,3000;1;0,0000;0,0000;0;1;1;1;0
1,1806;279,8646;4,7000;0,6299;-0,0132;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0165;-0,7700;-0,1400;1;0,0000;0,0000;0;1;1;1;0
1,1945;279,8827;4,7000;0,7575;-0,0133;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0166;-0,7600;0,0000;1;0,0000;0,0000;0;1;1;1;0
1,2083;279,9008;4,7000;0,8401;-0,0134;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0167;-0,7500;0,0900;1;0,0000;0,0000;0;1;1;1;0
1,2222;279,9190;4,7000;0,9630;-0,0134;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0168;-0,7400;0,2300;1;0,0000;0,0000;0;1;1;1;0
1,2361;279,9371;4,7000;1,0472;-0,0135;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0169;-0,7200;0,3200;1;0,0000;0,0000;0;1;1;1;0
1,2500;279,9553;4,7000;1,0846;-0,0136;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0170;-0,7100;0,3700;1;0,0000;0,0000;0;1;1;1;0
1,2639;279,9734;4,7000;1,1473;-0,0136;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0170;-0,7000;0,4500;1;0,0000;0,0000;0;1;1;1;0
1,2778;279,9915;4,3000;1,1345;-0,0137;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0171;-0,6800;0,4500;1;0,0000;0,0000;0;1;1;1;0
1,2917;280,2224;4,3000;1,1221;-0,0138;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0172;-0,6700;0,4500;1;0,0000;0,0000;0;1;1;1;0
1,3056;280,2224;4,3000;1,1174;-0,0138;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0173;-0,6600;0,4600;1;0,0000;0,0000;0;1;1;1;0
1,3195;280,2224;4,3000;1,0755;-0,0138;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0173;-0,6500;0,4300;1;0,0000;0,0000;0;1;1;1;0
1,3333;280,2224;4,3000;1,0198;-0,0139;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0174;-0,6300;0,3900;1;0,0000;0,0000;0;1;1;1;0
1,3472;280,2224;4,3000;0,9433;-0,0139;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0174;-0,6200;0,3200;1;0,0000;0,0000;0;1;1;1;0
1,3611;280,2224;4,3000;0,8820;-0,0140;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0175;-0,6100;0,2700;1;0,0000;0,0000;0;1;1;1;0
1,3750;280,2224;4,3000;0,8698;-0,0140;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0175;-0,6000;0,2700;1;0,0000;0,0000;0;1;1;1;0
1,3889;280,2224;4,3000;0,7517;-0,0141;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0176;-0,5900;0,1600;1;0,0000;0,0000;0;1;1;1;0
1,4028;280,2224;4,3000;0,6764;-0,0141;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0177;-0,5900;0,0900;1;0,0000;0,0000;0;1;1;1;0
1,4167;280,2224;4,3000;0,6312;-0,0142;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0178;-0,5800;0,0500;1;0,0000;0,0000;0;1;1;1;0
1,4306;280,2224;4,3000;0,5944;-0,0143;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0179;-0,5700;0,0200;1;0,0000;0,0000;0;1;1;1;0
1,4445;280,2224;4,3000;0,5506;-0,0144;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0179;-0,5600;0,0000;1;0,0000;0,0000;0;1;1;1;0
1,4583;280,2224;4,3000;0,5354;-0,0144;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0180;-0,5600;-0,0200;1;0,0000;0,0000;0;1;1;1;0
1,4722;280,2238;4,3000;0,5340;-0,0145;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0181;-0,5500;0,0000;1;0,0000;0,0000;0;1;1;1;0
1,4861;280,2404;4,3000;0,5389;-0,0146;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0182;-0,5400;0,0000;1;0,0000;0,0000;0;1;1;1;0
1,5000;280,2570;4,3000;0,5560;-0,0146;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0183;-0,5400;0,0000;1;0,0000;0,0000;0;1;1;1;0
1,5139;280,2735;4,3000;0,5789;-0,0147;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0183;-0,5300;0,0500;1;0,0000;0,0000;0;1;1;1;0
1,5278;280,2901;4,3000;0,5988;-0,0147;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0184;-0,5200;0,0700;1;0,0000;0,0000;0;1;1;1;0
1,5417;280,3067;4,3000;0,6325;-0,0148;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0184;-0,5200;0,1200;1;0,0000;0,0000;0;1;1;1;0
1,5556;280,3233;4,3000;0,6760;-0,0148;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0185;-0,5100;0,1700;1;0,0000;0,0000;0;1;1;1;0
1,5695;280,3399;4,3000;0,7224;-0,0149;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0186;-0,5000;0,2200;1;0,0000;0,0000;0;1;1;1;0
1,5833;280,3565;4,3000;0,7315;-0,0149;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0186;-0,4900;0,2400;1;0,0000;0,0000;0;1;1;1;0
1,5972;280,3731;4,3000;0,8123;-0,0149;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0187;-0,4800;0,3300;1;0,0000;0,0000;0;1;1;1;0
1,6111;280,3897;4,3000;0,8639;-0,0149;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0187;-0,4700;0,3900;1;0,0000;0,0000;0;1;1;1;0
1,6250;280,4063;4,3000;0,9393;-0,0150;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0187;-0,4600;0,4800;1;0,0000;0,0000;0;1;1;1;0
1,6389;280,4229;4,3000;1,0464;-0,0150;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0187;-0,4500;0,6000;1;0,0000;0,0000;0;1;1;1;0
1,6528;280,4394;4,3000;1,1729;-0,0150;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0187;-0,4400;0,7400;1;0,0000;0,0000;0;1;1;1;0
1,6667;280,6786;4,3000;1,2698;-0,0149;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0187;-0,4200;0,8500;1;0,0000;0,0000;0;1;1;1;0
1,6806;280,6786;4,3000;1,4600;-0,0149;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0186;-0,4100;1,0500;1;0,0000;0,0000;0;1;1;1;0
1,6945;280,6786;4,3000;1,4981;-0,0148;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0185;-0,3900;1,1100;1;0,0000;0,0000;0;1;1;1;0
1,7083;280,6786;4,3000;1,7909;-0,0147;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0184;-0,3700;1,4200;1;0,0000;0,0000;0;1;1;1;0
