participant_id;trial_condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
11;HapticsFixed;2;7,9445;299,8234;11,3000;-0,5633;0,3216;0,0000;1,0000;0,0000;0,0000;0,0000;0,4020;0,1700;-0,3900;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,9584;299,8316;11,3000;-0,5831;0,3216;0,0000;1,0000;0,0000;0,0000;0,0000;0,4020;0,1500;-0,4300;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,9722;299,8752;11,3000;-0,5850;0,3216;0,0000;1,0000;0,0000;0,0000;0,0000;0,4019;0,1400;-0,4500;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,9861;299,9188;11,3000;-0,5931;0,3215;0,0000;1,0000;0,0000;0,0000;0,0000;0,4019;0,1200;-0,4700;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;8,0000;299,9624;11,3000;-0,5901;0,3214;0,0000;1,0000;0,0000;0,0000;0,0000;0,4018;0,1000;-0,4900;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;8,0139;300,0060;11,3000;-0,5765;0,3214;0,0000;1,0000;0,0000;0,0000;0,0000;0,4017;0,0900;-0,4900;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;8,0278;300,0496;11,3000;-0,5598;0,3213;0,0000;1,0000;0,0000;0,0000;0,0000;0,4016;0,0700;-0,4900;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,0417;300,2791;11,3000;-0,4985;0,3213;0,0000;1,0000;0,0000;0,0000;0,0000;0,4016;0,0600;-0,4400;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,0556;300,2791;11,3000;-0,4545;0,3212;0,0000;1,0000;0,0000;0,0000;0,0000;0,4015;0,0400;-0,4100;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,0695;300,2791;11,3000;-0,4711;0,3211;0,0000;1,0000;0,0000;0,0000;0,0000;0,4014;0,0300;-0,4400;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,0834;300,2791;11,3000;-0,4066;0,3211;0,0000;1,0000;0,0000;0,0000;0,0000;0,4013;0,0200;-0,3800;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,0972;300,2791;11,3000;-0,3974;0,3210;0,0000;1,0000;0,0000;0,0000;0,0000;0,4013;0,0000;-0,3900;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,1111;300,3112;11,3000;-0,4107;0,3209;0,0000;1,0000;0,0000;0,0000;0,0000;0,4012;0,0000;-0,4100;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,1250;300,3547;11,3000;-0,3887;0,3209;0,0000;1,0000;0,0000;0,0000;0,0000;0,4011;0,0000;-0,4000;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,1389;300,3983;11,3000;-0,3757;0,3208;0,0000;1,0000;0,0000;0,0000;0,0000;0,4010;-0,0200;-0,4000;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,1528;300,4419;11,3000;-0,3484;0,3207;0,0000;1,0000;0,0000;0,0000;0,0000;0,4009;-0,0300;-0,3800;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,1667;300,4855;11,3000;-0,3026;0,3206;0,0000;1,0000;0,0000;0,0000;0,0000;0,4008;-0,0400;-0,3400;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,1806;300,7351;11,3000;-0,3009;0,3206;0,0000;1,0000;0,0000;0,0000;0,0000;0,4007;-0,0400;-0,3500;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,1945;300,7351;11,3000;-0,2891;0,3205;0,0000;1,0000;0,0000;0,0000;0,0000;0,4006;-0,0500;-0,3400;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,2084;300,7351;11,3000;-0,3077;0,3204;0,0000;1,0000;0,0000;0,0000;0,0000;0,4005;-0,0600;-0,3700;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,2222;300,7351;11,3000;-0,3066;0,3203;0,0000;1,0000;0,0000;0,0000;0,0000;0,4004;-0,0700;-0,3800;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,2361;300,7351;11,3000;-0,3023;0,3202;0,0000;1,0000;0,0000;0,0000;0,0000;0,4002;-0,0800;-0,3800;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,2500;300,7471;11,3000;-0,2675;0,3201;0,0000;1,0000;0,0000;0,0000;0,0000;0,4001;-0,0900;-0,3500;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,2639;300,7907;11,3000;-0,2609;0,3200;0,0000;1,0000;0,0000;0,0000;0,0000;0,4000;-0,0900;-0,3500;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,2778;300,8343;11,3000;-0,2463;0,3199;0,0000;1,0000;0,0000;0,0000;0,0000;0,3999;-0,1000;-0,3500;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,2917;300,8779;11,3000;-0,1912;0,3198;0,0000;1,0000;0,0000;0,0000;0,0000;0,3997;-0,1000;-0,3000;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,3056;300,9215;11,3000;-0,2018;0,3197;0,0000;1,0000;0,0000;0,0000;0,0000;0,3996;-0,1100;-0,3100;1;0,0000;0,0000;0;1;1;7;0;0
